,,telegraaf
gijzelaars,marokkanen,0.5990013893378103
gijzelaars,migrant,0.33319600624809004
gijzelaars,migranten,0.6157921572398299
gijzelaars,moslim,0.4375504203185159
gijzelaars,moslims,0.6615415606180242
gijzelaars,nederlander,0.2207869033232362
gijzelaars,nederlanders,0.5436060200375417
gijzelaars,somalier,0.3298067700354089
gijzelaars,somaliers,0.2976216017540065
gijzelaars,surinamer,0.32629290587045484
gijzelaars,surinamers,0.5356973634879894
gijzelaars,syrier,0.31931714114355847
gijzelaars,syriers,0.38670621353875545
gijzelaars,turk,0.390775848117647
gijzelaars,turken,0.6194976719614921
gijzelaars,westers,0.0604141804895087
gijzelnemer,afgaan,0.1064261826561646
gijzelnemer,afghanen,0.33151571061926927
gijzelnemer,allochtonen,0.050614987726695426
gijzelnemer,allochtoon,0.22298656119823432
gijzelnemer,antilliaan,0.6994949998252562
gijzelnemer,antillianen,0.33146834908683515
gijzelnemer,arabier,0.742937323501815
gijzelnemer,arabieren,0.27722840740198784
gijzelnemer,burger,0.20051897914861272
gijzelnemer,burgers,0.188535203628293
gijzelnemer,expat,0.6197347314671021
gijzelnemer,expats,0.24380276853139338
gijzelnemer,immigrant,0.5861884312989097
gijzelnemer,immigranten,0.209428006225854
gijzelnemer,irakees,0.7297222006396685
gijzelnemer,irakezen,0.3576698781308879
gijzelnemer,marokkaan,0.5272586215611211
gijzelnemer,marokkanen,0.18819947701220197
gijzelnemer,migrant,0.5195774425952383
gijzelnemer,migranten,0.15030714190597247
gijzelnemer,moslim,0.252525215733261
gijzelnemer,moslims,0.1533392774381732
gijzelnemer,nederlander,0.23080276805708444
gijzelnemer,nederlanders,0.1066453496537964
gijzelnemer,somalier,0.7229232085316535
gijzelnemer,somaliers,0.6796674365388887
gijzelnemer,surinamer,0.7128744655248109
gijzelnemer,surinamers,0.2929239542898604
gijzelnemer,syrier,0.7543728157984512
gijzelnemer,syriers,0.7243771062557401
gijzelnemer,turk,0.5946686944716562
gijzelnemer,turken,0.17895027687106088
gijzelnemer,westers,0.22916498776153282
grensoverschrijdend,afgaan,-0.0025555702556143475
grensoverschrijdend,afghanen,0.3601016626661494
grensoverschrijdend,allochtonen,0.3844615178893503
grensoverschrijdend,allochtoon,0.36683772608721393
grensoverschrijdend,antilliaan,0.1739097650131779
grensoverschrijdend,antillianen,0.5303962594171501
grensoverschrijdend,arabier,0.26522541029128455
grensoverschrijdend,arabieren,0.20645820110125182
grensoverschrijdend,burger,0.12062685248685123
grensoverschrijdend,burgers,0.2730594819442545
grensoverschrijdend,expat,0.44478534835934175
grensoverschrijdend,expats,0.33001481552667244
grensoverschrijdend,immigrant,0.26730787095862424
grensoverschrijdend,immigranten,0.2569245952605328
grensoverschrijdend,irakees,0.3553926922526587
grensoverschrijdend,irakezen,0.22426719970727982
grensoverschrijdend,marokkaan,0.08830544096339
grensoverschrijdend,marokkanen,0.25781361710100215
grensoverschrijdend,migrant,0.27714353995756014
grensoverschrijdend,migranten,0.29623463773477743
grensoverschrijdend,moslim,0.24591671999147252
grensoverschrijdend,moslims,0.2442558256690501
grensoverschrijdend,nederlander,-0.09612932019612619
grensoverschrijdend,nederlanders,0.08903424222277587
grensoverschrijdend,somalier,0.27925946549118663
grensoverschrijdend,somaliers,0.45776325539853324
grensoverschrijdend,surinamer,0.16237447692150994
grensoverschrijdend,surinamers,0.3763703416579308
grensoverschrijdend,syrier,0.325956582939579
grensoverschrijdend,syriers,0.43145102429246573
grensoverschrijdend,turk,0.13739230705083305
grensoverschrijdend,turken,0.17400205455833562
grensoverschrijdend,westers,0.5743294531536446
gruwel,afgaan,-0.019454274996430324
gruwel,afghanen,0.16497453057072267
gruwel,allochtonen,0.10758651391714014
gruwel,allochtoon,0.48796640291948995
gruwel,antilliaan,0.4418028020905863
gruwel,antillianen,0.25938941547611755
gruwel,arabier,0.515742415764845
gruwel,arabieren,0.18769260324944675
gruwel,burger,0.2714157919122316
gruwel,burgers,0.1322144077796101
gruwel,expat,0.431284584753077
gruwel,expats,0.15819250111799985
gruwel,immigrant,0.4769663870216595
gruwel,immigranten,0.10296192465415747
gruwel,irakees,0.4698967888072007
gruwel,irakezen,0.10014847541581874
gruwel,marokkaan,0.31451972142066065
gruwel,marokkanen,0.15992219605394364
gruwel,migrant,0.4661452958846185
gruwel,migranten,0.05499096936588655
gruwel,moslim,0.5254498301609195
gruwel,moslims,0.20625722438824276
gruwel,nederlander,0.14693377101023222
gruwel,nederlanders,0.01761883964256658
gruwel,somalier,0.4258169220916741
gruwel,somaliers,0.37034356459807466
gruwel,surinamer,0.4592441774219369
gruwel,surinamers,0.21713613440976282
gruwel,syrier,0.41359540694920816
gruwel,syriers,0.3201544412035249
gruwel,turk,0.42086637798126697
gruwel,turken,0.10245202167545332
gruwel,westers,0.38698572662413105
haatprediker,afgaan,-0.08689260121724328
haatprediker,afghanen,0.2518919738900918
haatprediker,allochtonen,0.03893824978091778
haatprediker,allochtoon,0.3108568888544615
haatprediker,antilliaan,0.6462735542609738
haatprediker,antillianen,0.2822518319332819
haatprediker,arabier,0.7128995747664715
haatprediker,arabieren,0.25625990622718475
haatprediker,burger,0.12545891463265776
haatprediker,burgers,0.0360629083307506
haatprediker,expat,0.7065731974964181
haatprediker,expats,0.2881732765408318
haatprediker,immigrant,0.6420203179414644
haatprediker,immigranten,0.23382662088866826
haatprediker,irakees,0.6643828756787828
haatprediker,irakezen,0.24693372214451773
haatprediker,marokkaan,0.4810297889100685
haatprediker,marokkanen,0.1500172581417403
haatprediker,migrant,0.655054211933139
haatprediker,migranten,0.19614158338095572
haatprediker,moslim,0.43483206906379857
haatprediker,moslims,0.17015978770295836
haatprediker,nederlander,0.2230365136929817
haatprediker,nederlanders,0.0207299142313776
haatprediker,somalier,0.8063530232713094
haatprediker,somaliers,0.6897737812046486
haatprediker,surinamer,0.6454513039915012
haatprediker,surinamers,0.2794497793571886
haatprediker,syrier,0.7966841189150049
haatprediker,syriers,0.7331857800052177
haatprediker,turk,0.578324844806037
haatprediker,turken,0.11119153659610012
haatprediker,westers,0.37649433692922957
handlanger,afgaan,0.06417286009052127
handlanger,afghanen,0.1337555421486254
handlanger,allochtonen,-0.0490994477973556
handlanger,allochtoon,0.18343445862391916
handlanger,antilliaan,0.7721812242114937
handlanger,antillianen,0.19003999262972335
handlanger,arabier,0.7034909311167294
handlanger,arabieren,0.15263631312494455
handlanger,burger,0.24398879190389544
handlanger,burgers,0.11141640307319231
handlanger,expat,0.31857394529019906
handlanger,expats,0.029311623978626855
handlanger,immigrant,0.6720908839171134
handlanger,immigranten,0.18573227230178752
handlanger,irakees,0.7568551578960889
handlanger,irakezen,0.31949452821531554
handlanger,marokkaan,0.7287753893181471
handlanger,marokkanen,0.2185983059457337
handlanger,migrant,0.4371450681175354
handlanger,migranten,0.05455260145432877
handlanger,moslim,0.39898231170486076
handlanger,moslims,0.11879792375671108
handlanger,nederlander,0.39343983004862976
handlanger,nederlanders,0.09089993457627704
handlanger,somalier,0.5764997891705897
handlanger,somaliers,0.29957296453502125
handlanger,surinamer,0.7259562589652926
handlanger,surinamers,0.1314719234119664
handlanger,syrier,0.6243866329428902
handlanger,syriers,0.3842044424546973
handlanger,turk,0.7754329753393993
handlanger,turken,0.12648909134275815
handlanger,westers,0.08807965566653288
hangjongeren,afgaan,0.028820361750085018
hangjongeren,afghanen,0.5972028249644273
hangjongeren,allochtonen,0.6218915009610015
hangjongeren,allochtoon,0.3381493097694021
hangjongeren,antilliaan,0.27877180563847986
hangjongeren,antillianen,0.7248353174893946
hangjongeren,arabier,0.30153009481395043
hangjongeren,arabieren,0.4690071488682543
hangjongeren,burger,0.39340060034915525
hangjongeren,burgers,0.5840920430511735
hangjongeren,expat,0.22964621116727124
hangjongeren,expats,0.5656026011912676
hangjongeren,immigrant,0.3130936567151948
hangjongeren,immigranten,0.592505958965264
hangjongeren,irakees,0.3753228592977214
hangjongeren,irakezen,0.4925491313314606
hangjongeren,marokkaan,0.33784983516617206
hangjongeren,marokkanen,0.6366849824146972
hangjongeren,migrant,0.23649968447749015
hangjongeren,migranten,0.578263303760589
hangjongeren,moslim,0.2891439160785518
hangjongeren,moslims,0.5403381955614684
hangjongeren,nederlander,0.02858229687143527
hangjongeren,nederlanders,0.40703118322790555
hangjongeren,somalier,0.1689256906923323
hangjongeren,somaliers,0.3250605394378837
hangjongeren,surinamer,0.2372694679240697
hangjongeren,surinamers,0.5807261992199729
hangjongeren,syrier,0.19238253466922442
hangjongeren,syriers,0.36905300166741184
hangjongeren,turk,0.27299033778560533
hangjongeren,turken,0.49351552197141346
hangjongeren,westers,0.10827205451164398
hardrijder,afgaan,-0.05392017767299459
hardrijder,afghanen,0.0817833607532655
hardrijder,allochtonen,-0.11235792078824101
hardrijder,allochtoon,0.17214788034937178
hardrijder,antilliaan,0.7289381135277855
hardrijder,antillianen,0.08268904918419837
hardrijder,arabier,0.602808421371195
hardrijder,arabieren,0.10219971608458085
hardrijder,burger,0.21304705026806264
hardrijder,burgers,-0.06401438018663565
hardrijder,expat,0.352210110294909
hardrijder,expats,0.04761724231242701
hardrijder,immigrant,0.6476544347094513
hardrijder,immigranten,0.12815295123978349
hardrijder,irakees,0.604896492053913
hardrijder,irakezen,0.1561934167086377
hardrijder,marokkaan,0.6691617160295263
hardrijder,marokkanen,0.006492800790642281
hardrijder,migrant,0.5369380321899473
hardrijder,migranten,0.04982928393592702
hardrijder,moslim,0.32097369396058445
hardrijder,moslims,0.010759060094054118
hardrijder,nederlander,0.6318178578103771
hardrijder,nederlanders,0.08610888722530119
hardrijder,somalier,0.6041978315384852
hardrijder,somaliers,0.26678900151018664
hardrijder,surinamer,0.7377683253492905
hardrijder,surinamers,0.05190273584793604
hardrijder,syrier,0.6048927260375195
hardrijder,syriers,0.3811681555845379
hardrijder,turk,0.6904444717491813
hardrijder,turken,0.07377266761768159
hardrijder,westers,0.07418531581157455
hartenbreker,afgaan,0.019349298147194053
hartenbreker,afghanen,0.15430171609178028
hartenbreker,allochtonen,-0.028919860400217347
hartenbreker,allochtoon,0.2316720280295411
hartenbreker,antilliaan,0.6659242383338423
hartenbreker,antillianen,0.19186638031310388
hartenbreker,arabier,0.6923652158187537
hartenbreker,arabieren,0.1434011838019826
hartenbreker,burger,0.01842794665117614
hartenbreker,burgers,-0.08886469342242839
hartenbreker,expat,0.6951795169588217
hartenbreker,expats,0.15081028986726824
hartenbreker,immigrant,0.5851625953991663
hartenbreker,immigranten,0.05337977330546542
hartenbreker,irakees,0.6106620499081157
hartenbreker,irakezen,0.14254899638344076
hartenbreker,marokkaan,0.4730818905301296
hartenbreker,marokkanen,0.09129419463155232
hartenbreker,migrant,0.4847062850152516
hartenbreker,migranten,0.0047545502208722916
hartenbreker,moslim,0.2881429938243248
hartenbreker,moslims,0.05183944308517621
hartenbreker,nederlander,0.2542467107530783
hartenbreker,nederlanders,0.00017579189553439817
hartenbreker,somalier,0.8201330443875212
hartenbreker,somaliers,0.6565500141682364
hartenbreker,surinamer,0.6958671260222434
hartenbreker,surinamers,0.22165890476118155
hartenbreker,syrier,0.7428519477145896
hartenbreker,syriers,0.7090015811711452
hartenbreker,turk,0.5924039843834691
hartenbreker,turken,0.029233978176461495
hartenbreker,westers,0.3173752474188276
hoofdagent,afgaan,0.021995183810939654
hoofdagent,afghanen,0.11279228584640026
hoofdagent,allochtonen,-0.055992830082047966
hoofdagent,allochtoon,0.23644302963466127
hoofdagent,antilliaan,0.6931625538739442
hoofdagent,antillianen,0.2501579869709673
hoofdagent,arabier,0.6034511122183099
hoofdagent,arabieren,-0.0046817818124581245
hoofdagent,burger,0.15977649571581476
hoofdagent,burgers,0.015277568493407175
hoofdagent,expat,0.4749584305220329
hoofdagent,expats,-0.01219658965802201
hoofdagent,immigrant,0.48439934553636993
hoofdagent,immigranten,0.023781209857525104
hoofdagent,irakees,0.7460368488978328
hoofdagent,irakezen,0.1726767752962437
hoofdagent,marokkaan,0.6317409686579438
hoofdagent,marokkanen,0.148283392929125
hoofdagent,migrant,0.42625075641611293
hoofdagent,migranten,-0.04929637039251798
hoofdagent,moslim,0.2745504044720193
hoofdagent,moslims,0.0005007741767077264
hoofdagent,nederlander,0.2544901747617561
hoofdagent,nederlanders,-0.08821089408858881
hoofdagent,somalier,0.6123736570528803
hoofdagent,somaliers,0.4409450398393011
hoofdagent,surinamer,0.7078145941846468
hoofdagent,surinamers,0.1596865358743576
hoofdagent,syrier,0.6972673893452206
hoofdagent,syriers,0.5417083311876879
hoofdagent,turk,0.6275155817154106
hoofdagent,turken,-0.0019360754046477196
hoofdagent,westers,0.176000038614169
hoofdagente,afgaan,0.01809372797562898
hoofdagente,afghanen,0.1415555776432491
hoofdagente,allochtonen,0.008434439623814387
hoofdagente,allochtoon,0.3327086649165834
hoofdagente,antilliaan,0.6544582710610558
hoofdagente,antillianen,0.25454376651361144
hoofdagente,arabier,0.6074472649893071
hoofdagente,arabieren,0.10539296195450704
hoofdagente,burger,0.17995614136285396
hoofdagente,burgers,0.03462902382038338
hoofdagente,expat,0.6076294807243371
hoofdagente,expats,0.010859585735701057
hoofdagente,immigrant,0.49383615767236066
hoofdagente,immigranten,0.037108234425804874
hoofdagente,irakees,0.728663260603897
hoofdagente,irakezen,0.18826280754163655
hoofdagente,marokkaan,0.574620201636721
hoofdagente,marokkanen,0.1664782844980062
hoofdagente,migrant,0.5289197019592689
hoofdagente,migranten,-0.03403334850341377
hoofdagente,moslim,0.3507876055856071
hoofdagente,moslims,0.10341041147496899
hoofdagente,nederlander,0.26606121667122373
hoofdagente,nederlanders,-0.04739953838376565
hoofdagente,somalier,0.7336190877159667
hoofdagente,somaliers,0.6247419224605767
hoofdagente,surinamer,0.7082774040992722
hoofdagente,surinamers,0.21062358259961184
hoofdagente,syrier,0.7644448396705266
hoofdagente,syriers,0.6094296704521114
hoofdagente,turk,0.6141692105167987
hoofdagente,turken,0.03232827544841312
hoofdagente,westers,0.24268882351961488
hoofddader,afgaan,-0.049138132889974075
hoofddader,afghanen,0.1901910998841657
hoofddader,allochtonen,0.06515723208847948
hoofddader,allochtoon,0.32923307082134656
hoofddader,antilliaan,0.6789914787832868
hoofddader,antillianen,0.3014799954595113
hoofddader,arabier,0.6940403957279054
hoofddader,arabieren,0.20552127709235912
hoofddader,burger,0.15423341341553284
hoofddader,burgers,0.054406905340678526
hoofddader,expat,0.6069259308212159
hoofddader,expats,0.16558319582434172
hoofddader,immigrant,0.5838771628079894
hoofddader,immigranten,0.19192385185966243
hoofddader,irakees,0.7309895716466535
hoofddader,irakezen,0.2581759586691922
hoofddader,marokkaan,0.586187456808988
hoofddader,marokkanen,0.2039163035232888
hoofddader,migrant,0.5985276967927539
hoofddader,migranten,0.14103190341399904
hoofddader,moslim,0.37404132508445703
hoofddader,moslims,0.1437962689446263
hoofddader,nederlander,0.28791597781396483
hoofddader,nederlanders,-0.01601098432961644
hoofddader,somalier,0.8063944553777785
hoofddader,somaliers,0.6837656118421084
hoofddader,surinamer,0.7029852923236223
hoofddader,surinamers,0.2791895324203613
hoofddader,syrier,0.822399507611809
hoofddader,syriers,0.6672055693337788
hoofddader,turk,0.6580820742223575
hoofddader,turken,0.0948021623317841
hoofddader,westers,0.22887419996672875
hoofdverdachte,afgaan,-0.059421848451095015
hoofdverdachte,afghanen,0.08313813065048392
hoofdverdachte,allochtonen,-0.01099319775845086
hoofdverdachte,allochtoon,0.2617813932237367
hoofdverdachte,antilliaan,0.6954093684589284
hoofdverdachte,antillianen,0.2693112903154819
hoofdverdachte,arabier,0.5181495926044494
hoofdverdachte,arabieren,0.10774309191672682
hoofdverdachte,burger,0.21803594891443956
hoofdverdachte,burgers,0.03972379420972809
hoofdverdachte,expat,0.2595752856499624
hoofdverdachte,expats,-0.03194632596365998
hoofdverdachte,immigrant,0.5614403334083039
hoofdverdachte,immigranten,0.1501160294895177
hoofdverdachte,irakees,0.7297633119777919
hoofdverdachte,irakezen,0.25673552747389866
hoofdverdachte,marokkaan,0.717494329355925
hoofdverdachte,marokkanen,0.26187157757375107
hoofdverdachte,migrant,0.39023774539414086
hoofdverdachte,migranten,-0.015856787388800468
hoofdverdachte,moslim,0.45861830685435656
hoofdverdachte,moslims,0.13524107727314152
hoofdverdachte,nederlander,0.3767551675218301
hoofdverdachte,nederlanders,0.0005871367638109228
hoofdverdachte,somalier,0.5481091664583726
hoofdverdachte,somaliers,0.2566101232622875
hoofdverdachte,surinamer,0.6962251612169938
hoofdverdachte,surinamers,0.1612545669743224
hoofdverdachte,syrier,0.6241116217195192
hoofdverdachte,syriers,0.3281617449350785
hoofdverdachte,turk,0.7452139379409362
hoofdverdachte,turken,0.09197327568522787
hoofdverdachte,westers,0.08990413991054093
hooligans,afgaan,0.08111050851928173
hooligans,afghanen,0.6064180380020215
hooligans,allochtonen,0.4311842639523998
hooligans,allochtoon,0.10029183620678522
hooligans,antilliaan,0.3255659348918702
hooligans,antillianen,0.647087295293285
hooligans,arabier,0.20267546255413887
hooligans,arabieren,0.5013833274955471
hooligans,burger,0.2518326159893907
hooligans,burgers,0.5051910294740509
hooligans,expat,0.0607699416937163
hooligans,expats,0.41945482674682855
hooligans,immigrant,0.21899703391695244
hooligans,immigranten,0.5443257762351182
hooligans,irakees,0.297250635973239
hooligans,irakezen,0.6169325176786181
hooligans,marokkaan,0.41548693816436155
hooligans,marokkanen,0.6508987495038024
hooligans,migrant,0.11613280348642736
hooligans,migranten,0.4732763384707037
hooligans,moslim,0.2587252970131323
hooligans,moslims,0.5291370233782974
hooligans,nederlander,0.1412855971692771
hooligans,nederlanders,0.4227891595527512
hooligans,somalier,0.2043666422554225
hooligans,somaliers,0.18497904635535004
hooligans,surinamer,0.19624244453815337
hooligans,surinamers,0.5708236388233863
hooligans,syrier,0.21563946184620283
hooligans,syriers,0.2621493260482402
hooligans,turk,0.3473575108491178
hooligans,turken,0.6320004258592644
hooligans,westers,-0.11473104553000261
hufter,afgaan,0.07014592858549068
hufter,afghanen,0.08070119316938507
hufter,allochtonen,-0.05661639729982024
hufter,allochtoon,0.4062148032040462
hufter,antilliaan,0.6138299933426637
hufter,antillianen,0.09102890583910693
hufter,arabier,0.7550431477611738
hufter,arabieren,0.03174977177231575
hufter,burger,0.2539278089737475
hufter,burgers,0.006544343318816445
hufter,expat,0.6107905063912811
hufter,expats,0.07127206764582224
hufter,immigrant,0.5302608884256298
hufter,immigranten,-0.001611760807840677
hufter,irakees,0.5511737871128005
hufter,irakezen,0.04417838735333992
hufter,marokkaan,0.45499216797185077
hufter,marokkanen,-0.002636879487358278
hufter,migrant,0.5893259917172562
hufter,migranten,-0.022749516557814122
hufter,moslim,0.35672958325748283
hufter,moslims,0.04784880139527142
hufter,nederlander,0.2612036906627433
hufter,nederlanders,-0.015119783994837373
hufter,somalier,0.6752364474439883
hufter,somaliers,0.5464830011503142
hufter,surinamer,0.6656457442458085
hufter,surinamers,0.058387140464693885
hufter,syrier,0.617551037267422
hufter,syriers,0.5636262452284387
hufter,turk,0.568332644706697
hufter,turken,-0.05504625489392949
hufter,westers,0.2819890015847074
hufterig,afgaan,0.09534446242888166
hufterig,afghanen,0.25339893903610955
hufterig,allochtonen,0.21933539203066957
hufterig,allochtoon,0.5284942724137235
hufterig,antilliaan,0.3651398543012799
hufterig,antillianen,0.38226568472394534
hufterig,arabier,0.4646411977907453
hufterig,arabieren,0.2018173569368541
hufterig,burger,0.12477788784164373
hufterig,burgers,0.16267465804273332
hufterig,expat,0.4493389114942435
hufterig,expats,0.13259427014757247
hufterig,immigrant,0.2609453377101437
hufterig,immigranten,0.061873103011488795
hufterig,irakees,0.5012432095807182
hufterig,irakezen,0.09650596431644554
hufterig,marokkaan,0.22729627981502934
hufterig,marokkanen,0.2124893587528503
hufterig,migrant,0.37506530849579506
hufterig,migranten,0.11514322117135768
hufterig,moslim,0.2109903929371202
hufterig,moslims,0.18595956192065916
hufterig,nederlander,0.04365863177531926
hufterig,nederlanders,0.0820777855732558
hufterig,somalier,0.44996548531949143
hufterig,somaliers,0.6259023950583289
hufterig,surinamer,0.41148591935983997
hufterig,surinamers,0.3151278131448112
hufterig,syrier,0.55067290245438
hufterig,syriers,0.5445785108529656
hufterig,turk,0.2925233864051313
hufterig,turken,0.14786522377214933
hufterig,westers,0.4987712357995733
hulpbehoevend,afgaan,0.014136158169735638
hulpbehoevend,afghanen,0.14850777127708037
hulpbehoevend,allochtonen,0.06790866096862123
hulpbehoevend,allochtoon,0.47713176280494435
hulpbehoevend,antilliaan,0.41009684057461593
hulpbehoevend,antillianen,0.20266283197395088
hulpbehoevend,arabier,0.4762070573605079
hulpbehoevend,arabieren,0.13207005695858948
hulpbehoevend,burger,0.07596016818297327
hulpbehoevend,burgers,0.008043391178330694
hulpbehoevend,expat,0.5528460752462211
hulpbehoevend,expats,0.09246328006603374
hulpbehoevend,immigrant,0.39807933584669974
hulpbehoevend,immigranten,0.033750899213856246
hulpbehoevend,irakees,0.463919195149463
hulpbehoevend,irakezen,0.08333166880258189
hulpbehoevend,marokkaan,0.3459457896236674
hulpbehoevend,marokkanen,0.09484672003460223
hulpbehoevend,migrant,0.3331828293262872
hulpbehoevend,migranten,-0.006323870787628088
hulpbehoevend,moslim,0.3235743528248273
hulpbehoevend,moslims,0.06562667188116264
hulpbehoevend,nederlander,0.11367895554851612
hulpbehoevend,nederlanders,-0.035756371366075713
hulpbehoevend,somalier,0.5553313009520522
hulpbehoevend,somaliers,0.6189584816868116
hulpbehoevend,surinamer,0.44443835002470355
hulpbehoevend,surinamers,0.18987851605136788
hulpbehoevend,syrier,0.585430940873404
hulpbehoevend,syriers,0.5069771854490415
hulpbehoevend,turk,0.3997903100381358
hulpbehoevend,turken,0.02609921718815388
hulpbehoevend,westers,0.4202432925384954
hulpbehoevende,afgaan,0.07017314416259683
hulpbehoevende,afghanen,0.32968132529779226
hulpbehoevende,allochtonen,0.42426356336997834
hulpbehoevende,allochtoon,0.4798010735587934
hulpbehoevende,antilliaan,0.1560890034413594
hulpbehoevende,antillianen,0.4720521134577266
hulpbehoevende,arabier,0.21077054226751182
hulpbehoevende,arabieren,0.29426362387748783
hulpbehoevende,burger,0.22227315333089123
hulpbehoevende,burgers,0.31853992702890976
hulpbehoevende,expat,0.3761573317453652
hulpbehoevende,expats,0.48040830611458046
hulpbehoevende,immigrant,0.2829203778002032
hulpbehoevende,immigranten,0.29963359105247095
hulpbehoevende,irakees,0.3077216303815549
hulpbehoevende,irakezen,0.25556013172602093
hulpbehoevende,marokkaan,0.15549722609300634
hulpbehoevende,marokkanen,0.41282526673002473
hulpbehoevende,migrant,0.3574370572838042
hulpbehoevende,migranten,0.30726204666450874
hulpbehoevende,moslim,0.27733826816759044
hulpbehoevende,moslims,0.25936578038491226
hulpbehoevende,nederlander,-0.10986822489213886
hulpbehoevende,nederlanders,0.13370646765569988
hulpbehoevende,somalier,0.17777105769717144
hulpbehoevende,somaliers,0.3781089041753872
hulpbehoevende,surinamer,0.22855346736411708
hulpbehoevende,surinamers,0.4442210213579081
hulpbehoevende,syrier,0.19713710055448666
hulpbehoevende,syriers,0.3301369336174123
hulpbehoevende,turk,0.22939983712958237
hulpbehoevende,turken,0.15539775799761507
hulpbehoevende,westers,0.09036092349234048
huurmoordenaar,afgaan,-0.0031827584956533117
huurmoordenaar,afghanen,0.19445247048326203
huurmoordenaar,allochtonen,0.012839003074169495
huurmoordenaar,allochtoon,0.19859455739958232
huurmoordenaar,antilliaan,0.7734041710119043
huurmoordenaar,antillianen,0.23456950090750558
huurmoordenaar,arabier,0.7096740488350923
huurmoordenaar,arabieren,0.19689561397532535
huurmoordenaar,burger,0.29217684848429243
huurmoordenaar,burgers,0.11011149551854299
huurmoordenaar,expat,0.434634825030138
huurmoordenaar,expats,0.06996631614744311
huurmoordenaar,immigrant,0.703128592801807
huurmoordenaar,immigranten,0.2510570575360417
huurmoordenaar,irakees,0.7580176320634419
huurmoordenaar,irakezen,0.3079194082787325
huurmoordenaar,marokkaan,0.6988751067516138
huurmoordenaar,marokkanen,0.2088854642334662
huurmoordenaar,migrant,0.5671838239555771
huurmoordenaar,migranten,0.10584378170385216
huurmoordenaar,moslim,0.5292790386630157
huurmoordenaar,moslims,0.23020582023350114
huurmoordenaar,nederlander,0.4320335677778712
huurmoordenaar,nederlanders,0.07458448837829709
huurmoordenaar,somalier,0.641505702262708
huurmoordenaar,somaliers,0.3195592503961087
huurmoordenaar,surinamer,0.7213506143724924
huurmoordenaar,surinamers,0.15734668714106118
huurmoordenaar,syrier,0.640566736100434
huurmoordenaar,syriers,0.49724622980544575
huurmoordenaar,turk,0.7821312485320261
huurmoordenaar,turken,0.13825891436948531
huurmoordenaar,westers,0.2533598042270811
hypocriet,afgaan,0.0664958136739588
hypocriet,afghanen,0.14099367069251934
hypocriet,allochtonen,0.1873865041162216
hypocriet,allochtoon,0.507895476925079
hypocriet,antilliaan,0.22709594640741812
hypocriet,antillianen,0.2790703578497527
hypocriet,arabier,0.31213412498352955
hypocriet,arabieren,0.21361161181154084
hypocriet,burger,0.20388812293671094
hypocriet,burgers,0.153438899020573
hypocriet,expat,0.23707214766232393
hypocriet,expats,0.011738768764542842
hypocriet,immigrant,0.14322547151772028
hypocriet,immigranten,-0.00727887506014201
hypocriet,irakees,0.25666799532711315
hypocriet,irakezen,0.0036621350899684636
hypocriet,marokkaan,0.14194814325957453
hypocriet,marokkanen,0.2517648409499938
hypocriet,migrant,0.13617829629796338
hypocriet,migranten,-0.018756147677670792
hypocriet,moslim,0.4151073777161558
hypocriet,moslims,0.26928750326669043
hypocriet,nederlander,0.07042647468830483
hypocriet,nederlanders,0.0603795463665845
hypocriet,somalier,0.24871367781265616
hypocriet,somaliers,0.3317819574160155
hypocriet,surinamer,0.21601737770564367
hypocriet,surinamers,0.24205353697536056
hypocriet,syrier,0.3475169543071814
hypocriet,syriers,0.19959753751723722
hypocriet,turk,0.2609441103232383
hypocriet,turken,0.1812166022150455
hypocriet,westers,0.5083427717456778
idioot,afgaan,0.07682222170219792
idioot,afghanen,0.1252030247432804
idioot,allochtonen,0.07934932382178025
idioot,allochtoon,0.4787011962791948
idioot,antilliaan,0.37334074137198653
idioot,antillianen,0.17474415748864122
idioot,arabier,0.454811901083501
idioot,arabieren,0.11775847169098852
idioot,burger,0.40454830905854605
idioot,burgers,0.1903458110676891
idioot,expat,0.21658666093845028
idioot,expats,-0.023685105014732775
idioot,immigrant,0.35213923699903177
idioot,immigranten,0.07181503184696858
idioot,irakees,0.4079113653738153
idioot,irakezen,0.06745696198496326
idioot,marokkaan,0.38831767633788317
idioot,marokkanen,0.14973135310613
idioot,migrant,0.27782263120453826
idioot,migranten,0.07295676176590937
idioot,moslim,0.47094986186260884
idioot,moslims,0.2515326029780147
idioot,nederlander,0.3332963341359114
idioot,nederlanders,0.1661318506291676
idioot,somalier,0.2386177713506387
idioot,somaliers,0.24076701435761583
idioot,surinamer,0.39698460622821996
idioot,surinamers,0.0870666405259082
idioot,syrier,0.29228831919675563
idioot,syriers,0.16315362519936893
idioot,turk,0.3984591131008988
idioot,turken,0.14575279178387865
idioot,westers,0.4217177907657239
idiot,afgaan,0.10980276550138973
idiot,afghanen,0.13297881667869
idiot,allochtonen,-0.034142769117932605
idiot,allochtoon,0.25272405045152385
idiot,antilliaan,0.48646635443009223
idiot,antillianen,0.1425603366392138
idiot,arabier,0.64440580248454
idiot,arabieren,0.12610336680397105
idiot,burger,-0.0075297721096853
idiot,burgers,-0.08645445732619345
idiot,expat,0.7271720565280678
idiot,expats,0.14648284722433996
idiot,immigrant,0.39658446508123213
idiot,immigranten,-0.010612127515761469
idiot,irakees,0.4991400076310131
idiot,irakezen,0.08576664141025565
idiot,marokkaan,0.27687414842424174
