,,telegraaf
zwervers,christenen,0.55544245864779
zwervers,duitser,-0.11316873839331143
zwervers,duitsers,0.31831081958370866
zwervers,expat,0.2473741379440689
zwervers,expats,0.6919804444065177
zwervers,immigrant,0.2879487783243733
zwervers,immigranten,0.6017250404498915
zwervers,irakees,0.30584492818845377
zwervers,irakezen,0.5592606759742668
zwervers,marokkaan,0.2958598155811414
zwervers,marokkanen,0.6067672000884253
zwervers,migrant,0.1950104940445614
zwervers,migranten,0.5903171948523263
zwervers,moslim,0.22322248569276087
zwervers,moslims,0.5021765442003392
zwervers,nederlander,0.021563501847678253
zwervers,nederlanders,0.47683914939258254
zwervers,somalier,0.13593880645246093
zwervers,somaliers,0.30161821539140254
zwervers,surinamer,0.20125125056572382
zwervers,surinamers,0.5996866061690513
zwervers,syrier,0.149258081222278
zwervers,syriers,0.31910250137313945
zwervers,turk,0.2049052085237368
zwervers,turken,0.4720252122073302
zwervers,vluchteling,0.34885977365298637
zwervers,vluchtelingen,0.6031406509538592
zwervers,westers,0.07343569898755122
